peakx,peaky
80.0,0.019392064071275264
156.0,0.026785919956779543
234.0,0.019899972800518174
315.0,0.0177634887324221
396.0,0.025529853743191493
474.0,0.02782720755024007
551.0,0.02279184936593608
632.0,0.01707670763063829
710.0,0.028286082408721804
796.0,0.020551719166170077
871.0,0.01571217194562862
950.0,0.027701999349268043
1028.0,0.019684287744206854
1108.0,0.013118605020881744
1190.0,0.027854828949686317
1266.0,0.035689409723924
1345.0,0.022099009996242924
1425.0,0.019930204192847772
1503.0,0.02529477842498431
1586.0,0.018005073970270055
1662.0,0.01471372858284059
1742.0,0.03149485578605997
1820.0,0.02591045031207074
1899.0,0.01551751395411682
1979.0,0.022696440283541792
2058.0,0.029703748291735776
2136.0,0.024182637135855178
2217.0,0.02042620053074034
2295.0,0.031636567549833655
2378.0,0.019606999991724067
2459.0,0.019451506256228136
2536.0,0.03461799258188979
2612.0,0.025356829320468965
2695.0,0.015273653240532488
2779.0,0.025269059517739466
2853.0,0.04184918412264683
2932.0,0.02545102630555933
3012.0,0.023456138936844124
3092.0,0.024533369644529755
3173.0,0.020090412692270264
3254.0,0.02398406862846946
3331.0,0.04601679046570113
3407.0,0.017726314131983535
3493.0,0.016939801806274423
3573.0,0.03102643718839096
3651.0,0.03581204814527267
3723.0,0.02077633673902298
3801.0,0.01139110000000000
3881.0,0.03201359464204303
3953.0,0.032416896169004554
4040.0,0.022908884001302785
4122.0,0.04167669988986484
4200.0,0.05788336724045609
4277.0,0.024305316229799447
4359.0,0.01421610000000000
4434.0,0.02656153137185268
4514.0,0.02607419330567987
4597.0,0.03142299629171796
4676.0,0.03248958761507802
4751.0,0.030107343656925224
4831.0,0.021720838360690855
4910.0,0.035712273447977685
4992.0,0.026623229168950678
5072.0,0.02383125030036127
5146.0,0.02738782038757951
5227.0,0.017080848790938276
5307.0,0.01113142588524148
5390.0,0.02679036442782208
5465.0,0.03057139088904341
5535.0,0.02133867331503737
5614.0,0.01631547977760871
5694.0,0.018053683786290887
5776.0,0.01607669164957513
5851.0,0.015314563380576626
5930.0,0.019930565940285933
6010.0,0.014097946121429509
6088.0,0.011782770484197371
6168.0,0.01847973699557043
6248.0,0.01788425438878143
6326.0,0.01481196178117252
6404.0,0.0121514955176173
6484.0,0.01952652604277619
6563.0,0.016314673087986595
6641.0,0.010170108600833238
6724.0,0.013802707569590828
6804.0,0.01644780606189701
6880.0,0.018706584186623822
6957.0,0.016094271658212
7041.0,0.016223288239891116
7120.0,0.012922521826767404
7200.0,0.010505100000000000
7274.0,0.028304221661036712
7353.0,0.01897849550263636
7433.0,0.011826912656866157
7516.0,0.018154413744136157
7591.0,0.016632263496867986
7670.0,0.017644643435391155
7750.0,0.01774796698349602
7829.0,0.019558829051027463
7907.0,0.015921708788054358
7986.0,0.01008490000000000
8065.0,0.019840993620177293
8145.0,0.017812356978067573
8222.0,0.016854190324881953
8306.0,0.014458352406396622
8382.0,0.018706951472895687
8458.0,0.023703227392388813
8539.0,0.020356571609927536
8617.0,0.024456247261935554
8694.0,0.01649875555131929
8773.0,0.00992317000000000
8856.0,0.0254574025935894
8933.0,0.029393918478475188
9009.0,0.0211831570527627
9090.0,0.019086698426503516
9170.0,0.02018518209980839
9250.0,0.019465799101908255
9330.0,0.01292370000000000
9406.0,0.035321025722456954
9484.0,0.025322783332760522
9564.0,0.015964264437915012
9645.0,0.019417305026290403
9722.0,0.02296756972594058
9798.0,0.02694026165592393
9880.0,0.02133286309061863
9955.0,0.02679094000845265
10039.0,0.015950181570149928
10114.0,0.0087388000000000
10195.0,0.030570665034413587
10274.0,0.02436270773106135
10350.0,0.01701711065426461
10433.0,0.02270201575737971
10512.0,0.02745950946284615
10589.0,0.022543850525506184
10671.0,0.024292935492228735
10749.0,0.029507003682393722
10830.0,0.021498738796274012
10908.0,0.012382000000000000
10987.0,0.026968263088138454
11064.0,0.03370348783002375
11144.0,0.01684433231688065
11227.0,0.027397476441721993
11302.0,0.02993910141243076
11383.0,0.018452533981160896
11463.0,0.014937200000000000
11540.0,0.042385535672348526
11619.0,0.022956468697309423
11699.0,0.012457066845601161
11780.0,0.021966668417649007
11859.0,0.031223819971729863
11935.0,0.027599665536998205
