peakx,peaky
36.0,0.00991840577996167
181.0,0.007233282569038045
321.0,0.0070738384967069575
457.0,0.006840141187483382
597.0,0.007899350877848262
737.0,0.007771335941341181
879.0,0.007498072770925188
1029.0,0.008504630455955856
1176.0,0.008434750351568612
1327.0,0.008055040300735726
1478.0,0.007301815711253112
1632.0,0.00756854319725327
1783.0,0.007362823759881716
1937.0,0.0075182536851327135
2087.0,0.007030762439627516
2238.0,0.008265469751459321
2390.0,0.007530469486263068
2531.0,0.0074374694136869444
2676.0,0.01001655222012825
2826.0,0.006833482504867348
2969.0,0.01097478155092745
3101.0,0.009198767522832845
3254.0,0.009323746390285168
3410.0,0.006507210830394296
3539.0,0.006424004200226012
3681.0,0.007181007127782123
3828.0,0.007395452331303322
3968.0,0.0069545307961246805
4110.0,0.006367291705460552
4252.0,0.007260076314881533
4392.0,0.007391533907026059
4536.0,0.007104904214556172
4675.0,0.0065279269171798805
4818.0,0.006783753552272346
4961.0,0.006948977015883328
5098.0,0.006172308501099951
5240.0,0.0058866015082118545
5378.0,0.0067891127809471714
5519.0,0.006538406932883736
5657.0,0.0066200235776455365
5800.0,0.0066898727635030415
5941.0,0.006630655993817812
6082.0,0.007417345677234254
6221.0,0.00786750011215404
6362.0,0.007807654315992962
6502.0,0.0072832684717439155
6643.0,0.007158993575816607
6781.0,0.007007395084247385
6921.0,0.007327350470766176
7058.0,0.006534397829041262
7194.0,0.006412097114065296
7329.0,0.005707675972959127
7466.0,0.006213286257389301
7603.0,0.006116781040009659
7739.0,0.006067985543832583
7874.0,0.007016628429405239
8011.0,0.0076509198573126835
8149.0,0.0069878011850131524
8295.0,0.007058865803206606
8438.0,0.007245679338822341
8586.0,0.007322529245926876
8731.0,0.007902721875482351
8875.0,0.006869878506542665
9017.0,0.008247928702307379
9161.0,0.006763551371081729
9307.0,0.007464583917255553
9457.0,0.006031547365415347
9603.0,0.007093014377323787
9757.0,0.0066775855784865345
9907.0,0.006417576935757426
10061.0,0.006259577659752095
10216.0,0.006102983238315209
10369.0,0.005989583737888596
10524.0,0.006387762481298704
10678.0,0.006258334892320164
10832.0,0.0062464551062142055
10980.0,0.006724179034632058
11132.0,0.0072350863117222955
11282.0,0.007138034822424597
11433.0,0.006603001888534198
11586.0,0.006762383295350217
11742.0,0.007162041725646105
11898.0,0.007350132109746539
