peakx,peaky
142.0,0.01309224694532609
281.0,0.006183301856941944
414.0,0.002531292101898073
555.0,0.0032593279077579697
685.0,0.0028736893736482417
822.0,0.003671022295218426
957.0,0.005956319658540772
1093.0,0.0033025267454761943
1224.0,0.0037650893369721456
1359.0,0.003293439804697536
1491.0,0.0027366088777309706
1629.0,0.0025589390155898134
1768.0,0.0024023192197240753
1901.0,0.0023682773486896624
2040.0,0.001820915213243842
2178.0,0.0013993859030389227
2355.0,0.000815838000000000
2434.0,0.0015470003637170077
2499.0,0.003409077035759845
2629.0,0.0017931755765288621
2759.0,0.001708395926610378
2901.0,0.004450398806658949
3026.0,0.0016852953020632887
3163.0,0.00209162340752655
3299.0,0.0027748603757497426
3441.0,0.0023009111999026176
3579.0,0.0022089029407005856
3711.0,0.0012561657168844143
3846.0,0.0030582627086984037
3982.0,0.003692632693018193
4117.0,0.006205176970271018
4248.0,0.006369161365794381
4383.0,0.006342187451609017
4513.0,0.007076373444549058
4646.0,0.009277379917709175
4781.0,0.010135697115853978
4917.0,0.01016957233433553
5058.0,0.008016725388299067
5195.0,0.00690656650514063
5334.0,0.009179887217772771
5475.0,0.005916254137680187
5614.0,0.0024809641420040786
5745.0,0.0027975911484004116
5884.0,0.004648703552291093
6019.0,0.012347941664889162
6147.0,0.010631431404861322
6276.0,0.010596478100542489
6402.0,0.02166081808664938
6528.0,0.020795507899428918
6657.0,0.019521168996156857
6789.0,0.016867986415006295
6924.0,0.01751342094072402
7060.0,0.01187857604111553
7199.0,0.008392376033145958
7334.0,0.006432501359696949
7477.0,0.0069507994848729965
7614.0,0.005941108838958551
7754.0,0.005884756248790933
7892.0,0.007290210891965437
8033.0,0.007456987361762492
8175.0,0.0057636255296205675
8315.0,0.006487732358618217
8456.0,0.003649496909854985
8597.0,0.0032038740003281544
8741.0,0.0031523865544163003
8883.0,0.0020398424420092712
9023.0,0.002919416239583844
9161.0,0.0028561823707152025
9301.0,0.005603721024147941
9442.0,0.0063476231179909704
9577.0,0.00806056103752789
9714.0,0.009721423839152196
9858.0,0.014508666525726617
10000.0,0.010243167323617132
10145.0,0.009071444407741587
10291.0,0.006668143637387609
10437.0,0.005924351083199265
10587.0,0.003909542629885507
10734.0,0.005996581099145423
10879.0,0.006067053852159721
11025.0,0.0036611891898133513
11171.0,0.004463972812334537
11311.0,0.0026952561554176874
11457.0,0.005676522558903463
11593.0,0.0024378983081682908
11732.0,0.003195134336463999
11873.0,0.003289095824136275
