peakx,peaky
97.0,0.033322272466281506
229.0,0.02256636720776886
363.0,0.03159695101606272
500.0,0.02958127922563373
635.0,0.03203367002176083
770.0,0.03249512264777546
910.0,0.031897352473631166
1050.0,0.031015580296166443
1191.0,0.030069551604908856
1331.0,0.0308415435342014
1469.0,0.033480636180905785
1613.0,0.03379173410451475
1754.0,0.034543585386936734
1894.0,0.03537852885691177
2034.0,0.034257017927370424
2174.0,0.029008096756205505
2307.0,0.02707420030326419
2442.0,0.0258963671495103
2577.0,0.020475461531856122
2706.0,0.023326739626561753
2841.0,0.02553406764803391
2968.0,0.026226019888978293
3102.0,0.022290861021087252
3230.0,0.021200881482504094
3364.0,0.026135562033588335
3491.0,0.021400862986646216
3626.0,0.02607305623488631
3754.0,0.014067298524742106
3886.0,0.015665469082243248
4017.0,0.017303839622943972
4153.0,0.02095437867295526
4278.0,0.027966848457242875
4405.0,0.02605773990653209
4534.0,0.025058560479240436
4658.0,0.025504755434524386
4787.0,0.028016790288659325
4918.0,0.028058697757668595
5055.0,0.030491786633445466
5195.0,0.031584734795597036
5335.0,0.03165223007200786
5471.0,0.03357816391563377
5617.0,0.03497390289330654
5762.0,0.03842146675056078
5903.0,0.04133583371913291
6048.0,0.04393861969875709
6190.0,0.04006022750516863
6334.0,0.038809976869364875
6475.0,0.03935768166571049
6616.0,0.03714901676694422
6759.0,0.03075050853364171
6898.0,0.029350014632518958
7033.0,0.034807429956234974
7171.0,0.03327018407443037
7305.0,0.029888320563635558
7433.0,0.027474857590601573
7564.0,0.03068545183284533
7699.0,0.0320037972401873
7833.0,0.030605091557440255
7974.0,0.03275356010203037
8118.0,0.03467964387443096
8263.0,0.034717278153691834
8408.0,0.032191223149431875
8552.0,0.032487055450779706
8700.0,0.03077220021178804
8843.0,0.030327332244871198
8990.0,0.03050265625701843
9140.0,0.031322047781816034
9292.0,0.03147289646214473
9447.0,0.03248865143772946
9601.0,0.03280898796567229
9750.0,0.033175968365536934
9902.0,0.03518011040407504
10057.0,0.03343218450737658
10213.0,0.03282176662487888
10372.0,0.03305253261872516
10527.0,0.03338916231213341
10688.0,0.034421819575408644
10845.0,0.036434283132036525
11003.0,0.037466809068243005
11163.0,0.03858107732676783
11323.0,0.03653806050586152
11477.0,0.03474897289942402
11638.0,0.03659016168702455
11794.0,0.0343818355196342
11947.0,0.03327111584394793
