peakx,peaky
56.0,0.02867982917110919
138.0,0.023783085741128647
217.0,0.02043215338971838
299.0,0.018433867826414263
381.0,0.019843686300671997
465.0,0.02375786281024564
546.0,0.027427039312219778
628.0,0.02637971401039011
709.0,0.02080119651377801
793.0,0.02102234729421148
876.0,0.024532267998277537
960.0,0.028006201105844404
1042.0,0.029959907694537335
1124.0,0.02469540042972991
1208.0,0.021902071964127613
1291.0,0.025014866626124958
1376.0,0.03076680113180373
1460.0,0.031498415997883195
1542.0,0.03022458848419418
1625.0,0.02141624538764272
1709.0,0.019780491008005385
1794.0,0.021960285195667315
1878.0,0.019933187533386125
1962.0,0.02107305899738532
2047.0,0.020010575559707235
2132.0,0.025987796104453502
2213.0,0.028642006887181465
2297.0,0.027860800780017497
2382.0,0.02104894070193869
2467.0,0.027261914833370485
2547.0,0.02861177940356418
2631.0,0.021798223744490797
2716.0,0.019243084998204235
2801.0,0.02205323069197084
2885.0,0.019501192401829272
2970.0,0.026263575385341183
3054.0,0.03134530135968947
3137.0,0.03830094462521098
3219.0,0.029554346314555342
3302.0,0.020443825436684653
3386.0,0.022151977070865286
3470.0,0.031185285045359563
3554.0,0.030762111289341004
3637.0,0.02079390335975543
3723.0,0.019037400639876932
3808.0,0.024915329136087724
3895.0,0.029409719709811696
3980.0,0.029737600768450244
4065.0,0.025115194951664487
4151.0,0.020667005782926212
4238.0,0.025854713972154605
4324.0,0.0340445889859973
4409.0,0.03716220315996598
4495.0,0.030130893474547563
4580.0,0.025147322368263916
4665.0,0.026415256916866643
4750.0,0.02693155474814339
4836.0,0.029767448336427034
4923.0,0.03573346008694919
5009.0,0.04021220593090177
5094.0,0.029436199607764422
5179.0,0.02556346098962096
5265.0,0.027666296291677876
5350.0,0.031105269852252718
5436.0,0.02809499203732601
5524.0,0.030826094954467472
5610.0,0.03181821169836603
5698.0,0.02965409766744406
5786.0,0.02494950978246886
5874.0,0.026146727318898732
5963.0,0.02845200348140914
6051.0,0.030581007232201196
6140.0,0.03190914760372874
6229.0,0.03207759728812074
6316.0,0.028077889378120287
6398.0,0.02360333322984423
6487.0,0.028073225428718724
6576.0,0.03236731943648109
6665.0,0.03214180786443906
6754.0,0.03483872972802388
6843.0,0.03078296621497581
6933.0,0.024673265412902656
7023.0,0.024488992310016097
7114.0,0.028392966078550245
7205.0,0.0335796121305269
7293.0,0.03299471189888749
7381.0,0.027427486839258525
7472.0,0.022901331872589782
7563.0,0.02554526374712242
7654.0,0.029659801058120907
7746.0,0.032384555585097625
7835.0,0.032181907412511764
7928.0,0.029574755776340483
8019.0,0.025627982797634695
8111.0,0.025076628304521148
8204.0,0.028481586039785976
8296.0,0.030850297687862915
8386.0,0.03282295768689374
8477.0,0.031561301359458685
8568.0,0.028013337487357497
8661.0,0.025390047736541292
8752.0,0.026339960196401474
8845.0,0.028523934291030593
8937.0,0.032965284889374925
9028.0,0.030225600511520293
9119.0,0.02486049525811416
9212.0,0.022109899344235042
9305.0,0.026325328502933662
9396.0,0.029069754015423343
9488.0,0.03253470878073177
9581.0,0.028529971491002615
9673.0,0.02393149281724517
9765.0,0.02379480628682274
9859.0,0.02786841367823576
9950.0,0.03250816211956529
10043.0,0.03188693935785505
10135.0,0.027241075416470365
10227.0,0.026372922094236504
10320.0,0.028015930524746626
10413.0,0.031045277242307007
10502.0,0.033414160053842006
10595.0,0.028666469127415606
10686.0,0.023982307088481744
10779.0,0.023729689912423736
10872.0,0.027577260207019977
10963.0,0.031034114840019826
11054.0,0.029220562490213636
11145.0,0.023479844607474328
11238.0,0.02258171276939027
11330.0,0.026178638245877357
11421.0,0.031105122567264158
11512.0,0.029609897760537105
11604.0,0.023326315719529055
11697.0,0.023723953344782577
11788.0,0.02578475112551231
11881.0,0.029734313238600398
11973.0,0.03031681216326558
