peakx,peaky
132.0,0.0319909487190593
242.0,0.02831552099953885
357.0,0.025483989274526005
468.0,0.03302275095307327
582.0,0.02495678253123801
702.0,0.025499692334622084
812.0,0.028032061977288553
927.0,0.010282926682491405
1041.0,0.030611875880602022
1154.0,0.03036614850820011
1270.0,0.020826219673574037
1379.0,0.03353852536580748
1490.0,0.023847676785318614
1610.0,0.03030885979151956
1721.0,0.028142151844935466
1836.0,0.0270380093740268
1951.0,0.03470788101732129
2062.0,0.032857428116093844
2177.0,0.025593568242054617
2290.0,0.030893095686331768
2404.0,0.011799169392737481
2518.0,0.036547800644044726
2639.0,0.037002144228577304
2756.0,0.020684405862473
2874.0,0.04124755095746659
2993.0,0.013200795146672202
3112.0,0.030562822078046836
3229.0,0.02545251726149609
3349.0,0.014550754299607147
3461.0,0.045382345650471
3575.0,0.03164338417897688
3693.0,0.030340829456955352
3804.0,0.019859809605859462
3927.0,0.02376664046015723
4045.0,0.026460614060524447
4152.0,0.03175534804342802
4276.0,0.01406930165777067
4383.0,0.0348519214523006
4494.0,0.023933961047841203
4616.0,0.03297922698694761
4725.0,0.024149640039104053
4847.0,0.012234240917313744
4960.0,0.030912193336984677
5069.0,0.02675534034105909
5187.0,0.024390091412432986
5296.0,0.02723459309028188
5414.0,0.02388755261707275
5528.0,0.03069946246886334
5641.0,0.030317316901811907
5751.0,0.022241599099919036
5865.0,0.03739616007424855
5977.0,0.031232045693874666
6084.0,0.026829336190968806
6189.0,0.02787763293417515
6308.0,0.025898251932377013
6418.0,0.030638696709291237
6519.0,0.031067552930341857
6636.0,0.011188636694993804
6745.0,0.04406957617232477
6858.0,0.03307640743889019
6977.0,0.022805497735636004
7084.0,0.04148607335323591
7204.0,0.017145674792753574
7319.0,0.04248145654086356
7431.0,0.03081175645338024
7549.0,0.016792604555525906
7660.0,0.05149694534854408
7776.0,0.030761269962202933
7898.0,0.03549441050807241
8011.0,0.03294067615880849
8131.0,0.02618880715378935
8246.0,0.04153604562968561
8358.0,0.03430002637269961
8479.0,0.037704556310100924
8594.0,0.03583732382601562
8714.0,0.015766526790287744
8824.0,0.04314527282399304
8942.0,0.036019190111578565
9061.0,0.03476394008284023
9165.0,0.03025667200906825
9285.0,0.012671893094910128
9401.0,0.032159920275687946
9513.0,0.03823793197803898
9632.0,0.02302918796135498
9742.0,0.03722936360636478
9863.0,0.0323420436455306
9982.0,0.04146502268120708
10098.0,0.03259873487595262
10220.0,0.031685331432686294
10337.0,0.038180406935500774
10456.0,0.01206553816220777
10579.0,0.044098940535266855
10691.0,0.02152292135791451
10809.0,0.04240639418698239
10920.0,0.018854908684466282
11043.0,0.019008826993715602
11153.0,0.031265235516521474
11267.0,0.0209989043021806
11489.0,0.04166531586290125
11600.0,0.01891533697255344
11710.0,0.022433249446945795
11818.0,0.025304202263085444
11938.0,0.01007780790440454
