peakx,peaky
17.0,0.007831523243000457
113.0,0.016890935792901653
208.0,0.017736451177267604
306.0,0.02150420531200054
405.0,0.022439097261201073
502.0,0.021947662153039227
599.0,0.02259029094025256
699.0,0.02232209811323754
799.0,0.024402745543561772
897.0,0.02004600840622991
995.0,0.021083304889936604
1094.0,0.01772033078700356
1192.0,0.020903756200604702
1290.0,0.021966410333814454
1387.0,0.02459839825379357
1484.0,0.021925732186211095
1583.0,0.019579098373490086
1680.0,0.02329996120382831
1779.0,0.02022144794360658
1879.0,0.021351556941291677
1975.0,0.01778096065060037
2072.0,0.019098471643717106
2169.0,0.017808347822221564
2266.0,0.02137015403631651
2363.0,0.02230664213143862
2462.0,0.023558653821273322
2559.0,0.023808040476979462
2657.0,0.02085813814843048
2756.0,0.024466982881671782
2855.0,0.021141267450816233
2953.0,0.020553347373939802
3050.0,0.0193320486066167
3149.0,0.020458949246328125
3248.0,0.021989787661464408
3348.0,0.02403880558820437
3447.0,0.02613792217563872
3544.0,0.02584815872509109
3642.0,0.02408574843130699
3740.0,0.02246718457801346
3838.0,0.02674010642082022
3936.0,0.02202206093948191
4035.0,0.022494404016338076
4132.0,0.020080614399766997
4229.0,0.022139030973831686
4327.0,0.02374570810412159
4425.0,0.02575813286056708
4522.0,0.024839757724139124
4620.0,0.022865629025645283
4716.0,0.024424122283543195
4817.0,0.022135199113585805
4915.0,0.024109377583286386
5012.0,0.02133030675799114
5109.0,0.02342456941614424
5209.0,0.019722309325616846
5308.0,0.022148122180935294
5408.0,0.026175071174708183
5507.0,0.028317232056398356
5604.0,0.028097685250262253
5704.0,0.025329465732702977
5802.0,0.02940787046010469
5902.0,0.02836002278326475
6001.0,0.029763773319156934
6102.0,0.02564043351210597
6201.0,0.028499178800854848
6298.0,0.023168116912167656
6398.0,0.024861771292916043
6495.0,0.027216487074814444
6595.0,0.024323242857183625
6693.0,0.02179620187840772
6788.0,0.026156958149899726
6887.0,0.02251094813343229
6987.0,0.027077691240608086
7084.0,0.02987472176370335
7182.0,0.028251803702503176
7279.0,0.029704965116758526
7378.0,0.02689610415681705
7479.0,0.02500356015214538
7576.0,0.02200706365304026
7673.0,0.026508570027217317
7771.0,0.023414522392007128
7867.0,0.02716233977249092
7965.0,0.02560366669681623
8064.0,0.025218037527725955
8161.0,0.027747949532949845
8255.0,0.02664317674363202
8355.0,0.02875778689291668
8453.0,0.02321179746159645
8550.0,0.021535547204893965
8647.0,0.02025147816777762
8744.0,0.026149458488870556
8840.0,0.02625509320800671
8936.0,0.02845972376267103
9031.0,0.027211805190296166
9130.0,0.023842311807296356
9227.0,0.027766881069520327
9327.0,0.023581536613213893
9424.0,0.025031835940203973
9518.0,0.023219299870885467
9615.0,0.024610763928860094
9713.0,0.02523010611337581
9811.0,0.02814416964203203
9906.0,0.029220318541101686
10004.0,0.02762130715658742
10101.0,0.02937880235546473
10199.0,0.023992142822965266
10298.0,0.02248221961313009
10394.0,0.02201242847306221
10490.0,0.028097460183340833
10586.0,0.02751096042842223
10682.0,0.025472171156818133
10777.0,0.026712746898989576
10876.0,0.026665690246384835
10971.0,0.029252975288813956
11069.0,0.027078361687129508
11165.0,0.026253153628283833
11260.0,0.021377956238022012
11355.0,0.024436283432203908
11446.0,0.023697633358572813
11542.0,0.026995932411245458
11638.0,0.029936202226256637
11735.0,0.028392581298316292
11831.0,0.03052477114039907
11928.0,0.02396948659889794
