peakx,peaky
69.0,0.0700811203369979
192.0,0.06360829780438347
313.0,0.0628180941205714
432.0,0.06922267724229252
554.0,0.07699303178228764
675.0,0.07397963965142813
790.0,0.06730412690913241
912.0,0.06372615479883573
1034.0,0.07151200244101229
1152.0,0.06852336922006201
1267.0,0.06047771731458722
1381.0,0.05150452151699429
1490.0,0.07477475322522957
1597.0,0.06472692378174133
1713.0,0.07025064439467092
1825.0,0.05504757786953444
1941.0,0.056786900503996394
2058.0,0.05580241547469977
2174.0,0.04829649800646713
2292.0,0.05004268714376234
2408.0,0.053042981372395305
2523.0,0.05443551611999646
2638.0,0.05519306352583524
2751.0,0.04292043724209169
2867.0,0.04084913941021228
2982.0,0.0439117677063394
3102.0,0.05580200651797356
3217.0,0.05980802211675198
3337.0,0.03453630973435706
3456.0,0.08283491478935968
3575.0,0.0934799981755643
3696.0,0.09530705545236261
3820.0,0.07576473109350478
3938.0,0.048450472007171494
4058.0,0.07755524357365198
4179.0,0.050837198970148725
4300.0,0.0575902223100156
4417.0,0.06671718065964717
4535.0,0.06356093762965105
4649.0,0.07359147642051814
4760.0,0.057102540938185835
4873.0,0.04552223065843148
4988.0,0.05086612150371894
5105.0,0.05412256802699385
5223.0,0.04900038785476766
5345.0,0.05050527252019771
5473.0,0.05771563135291695
5597.0,0.05721313609251544
5723.0,0.059464508427133814
5845.0,0.05358014559290788
5972.0,0.05924659753366326
6097.0,0.061949771246717876
6222.0,0.06224895960602968
6345.0,0.05879956584423785
6468.0,0.05618050089587676
6592.0,0.07179292957046937
6715.0,0.06275680512276052
6842.0,0.06040844405526047
6962.0,0.06392539058055705
7081.0,0.05399094562719059
7201.0,0.0560888625534957
7321.0,0.052755638367030976
7442.0,0.0510366079237935
7564.0,0.05201361187824189
7685.0,0.05284497732538129
7810.0,0.04538211115893907
7932.0,0.046955937584261885
8048.0,0.0400428425950615
8168.0,0.0390203450344011
8284.0,0.05388850384673033
8403.0,0.05074385334630612
8522.0,0.054488964661321304
8641.0,0.04874611439700885
8763.0,0.05241124242264011
8886.0,0.05399446855853547
9009.0,0.051821992395882324
9131.0,0.05087394205174063
9256.0,0.056218461034476745
9377.0,0.057866082047106394
9500.0,0.056103294990447104
9621.0,0.0589048556971871
9737.0,0.0606057303872801
9855.0,0.04883748675796583
9975.0,0.04902312516003315
10096.0,0.049690605088712377
10219.0,0.05070235557573897
10340.0,0.05178026904937856
10462.0,0.04853420258569607
10585.0,0.05005808546947764
10708.0,0.04668654089859296
10832.0,0.045195286329251974
10956.0,0.04814856235437893
11079.0,0.045602789636128696
11199.0,0.043698625890229305
11317.0,0.04416891271968387
11433.0,0.04217554946483215
11548.0,0.03547724014306676
11664.0,0.03250543578331755
11778.0,0.02883857904313564
11894.0,0.030253187564907837
