peakx,peaky
42.0,0.011015160347679135
150.0,0.01165712400966733
265.0,0.01143471488653286
373.0,0.016102623063662017
483.0,0.01666852833222008
596.0,0.013746507771641645
700.0,0.014965974041531322
810.0,0.014653457570987873
917.0,0.013400398423314735
1027.0,0.014055258011196786
1137.0,0.014800477121253902
1249.0,0.014152875183260881
1364.0,0.015183472925463038
1485.0,0.017174504498613838
1601.0,0.016250120788202163
1724.0,0.017014307363521636
1846.0,0.01783210860498713
1971.0,0.017274401668249804
2097.0,0.017238030621322478
2227.0,0.017239334669040575
2352.0,0.018207116270714887
2474.0,0.019716842820585324
2599.0,0.020482257620979605
2718.0,0.02043480506879208
2838.0,0.017655641150270417
2953.0,0.016613636171921783
3070.0,0.016703026908735298
3185.0,0.016921267091036835
3302.0,0.015970811563996302
3421.0,0.015561700495985042
3541.0,0.01661204292021
3658.0,0.01583432723062489
3777.0,0.01604124519229725
3898.0,0.016508377715403283
4022.0,0.01742169486340426
4147.0,0.018232866353212526
4268.0,0.017672840107447782
4392.0,0.017734950737849357
4514.0,0.016874244672276842
4639.0,0.01718040581154952
4763.0,0.016928777035668648
4885.0,0.01680592353943179
5010.0,0.018250657170497037
5132.0,0.01666252821557731
5256.0,0.015759895465159948
5381.0,0.016698912409055022
5506.0,0.01639404042034497
5631.0,0.01628376642597649
5754.0,0.015569083730845349
5884.0,0.016356307516342355
6011.0,0.017656617488678673
6133.0,0.014846519749965467
6262.0,0.016645240709811007
6389.0,0.017128313778519887
6514.0,0.0168527929419802
6641.0,0.01593268170574982
6767.0,0.016490647418112542
6892.0,0.01678797871774293
7017.0,0.017358465778321692
7143.0,0.01594848270590281
7270.0,0.016991519833935695
7395.0,0.017601998574785192
7522.0,0.014604633230923997
7647.0,0.013766700641674985
7773.0,0.01519499311833436
7895.0,0.0159310351783353
8025.0,0.014586107545083127
8152.0,0.015153385938784594
8282.0,0.016908042437257145
8416.0,0.01741049873158957
8547.0,0.01699124369244785
8680.0,0.018350321141108017
8810.0,0.019621450132342358
8939.0,0.017244465168067803
9066.0,0.016157244143132438
9185.0,0.014971672986379532
9312.0,0.016962648302131605
9437.0,0.014818797111327367
9566.0,0.015575402565608493
9692.0,0.01588971321365095
9822.0,0.014714179988302082
9944.0,0.015331183236959381
10073.0,0.017213102253632605
10199.0,0.01499184555268284
10325.0,0.016194225580581825
10452.0,0.02020970936621815
10576.0,0.019106528589578016
10697.0,0.015058562142629092
10819.0,0.014348301306656706
10939.0,0.014775441763349939
11064.0,0.015595070866616526
11189.0,0.016900634943874976
11314.0,0.016594014400238846
11444.0,0.016703001007309468
11570.0,0.014315311205623843
11695.0,0.014929477174720943
11824.0,0.01201142264507318
11949.0,0.009244319444212785
