peakx,peaky
44.0,0.01838863036159079
190.0,0.009830309481383206
330.0,0.013923344234876716
476.0,0.014022576083302679
616.0,0.014583073277684995
760.0,0.013614402607955933
904.0,0.013414451177774438
1045.0,0.013761116827819983
1190.0,0.013801341289061433
1332.0,0.013058744285079166
1477.0,0.013208947243770714
1623.0,0.0138105659343003
1764.0,0.013920899145907661
1910.0,0.013275662040363213
2054.0,0.012773151684577974
2197.0,0.014596698115829133
2346.0,0.013376421680005014
2490.0,0.013687543839221092
2636.0,0.013057044634928223
2780.0,0.014114961700036715
2923.0,0.011670653287796396
3068.0,0.011364674973560276
3214.0,0.010041313007000511
3354.0,0.010007000624061964
3495.0,0.009136139691350915
3640.0,0.009815939940641782
3773.0,0.011073049453602365
3908.0,0.011060312234690194
4045.0,0.009972605860440704
4180.0,0.009668818121892884
4312.0,0.009550792343382887
4451.0,0.00885472303069786
4592.0,0.009767592742138056
4726.0,0.008771256285019024
4876.0,0.008506347678726513
5031.0,0.009022163394395748
5195.0,0.01046780895927971
5356.0,0.009314503615267367
5523.0,0.009699713868528474
5688.0,0.010692763032297652
5848.0,0.010561877247408515
6003.0,0.010970117451311236
6159.0,0.01144159003818559
6314.0,0.01208292022146741
6464.0,0.012979874025824213
6609.0,0.011981478854145963
6757.0,0.012365842697052935
6897.0,0.011946988718452577
7039.0,0.01174470951081239
7180.0,0.012033268335849966
7321.0,0.010520095426883515
7461.0,0.011859312144751723
7602.0,0.010411567053433834
7747.0,0.010282783850846942
7894.0,0.011271266358707177
8045.0,0.007430108469130735
8194.0,0.0137118917634202
8344.0,0.01444913293126135
8490.0,0.014775753484940406
8635.0,0.013868960861360108
8775.0,0.012601136740361533
8915.0,0.011764576886401621
9060.0,0.010619330580213401
9202.0,0.011155164761444283
9351.0,0.011283016009562902
9506.0,0.01050502199129928
9666.0,0.012091180861480488
9823.0,0.009891002990717566
9989.0,0.00835384110023515
10154.0,0.01482660231047035
10316.0,0.012761219139083992
10471.0,0.007723211347777275
10606.0,0.009600314119695252
10755.0,0.01066710701066231
10904.0,0.007232681800124753
11039.0,0.01140059592962167
11175.0,0.011220862501262207
11312.0,0.008153813239826049
11447.0,0.007775047563016233
11587.0,0.007260172526270993
11727.0,0.007685955899309741
11870.0,0.007881938506565652
